Source;Target;Type;Weight
ein_kraemer;volk_im_hintergrunde;Undirected;1
ein_anderer_alter_gardegrenadier;erster_buerger_3-2;Undirected;1
mehrere_stimmen_3-1b;savoyardenknabe;Undirected;1
ein_hauptmann_der_gensdarmes;goettin_der_vernunft;Undirected;1
viele_vorstaedter_a;volk_3-1;Undirected;1
chorus_der_altadligen_emigranten_damen_und_herren;die_amme;Undirected;1
der_nebenstehende;viele_vorstaedter_b;Undirected;1
dritter_adjutant_5-5;gardemusik;Undirected;1
die_stuhlvermieterin;ein_alter_offizier_in_ziviltracht;Undirected;1
ein_aeltliches_frauenzimmer;ein_kraemer;Undirected;1
chassecoeur;viele_stimmen_1-1b;Undirected;1
frau_des_schneidermeisters;viele_vorstaedter_a;Undirected;1
gensdarmes_1-1;vitry;Undirected;1
ein_buerger_3-1a;volk_im_vordergrunde;Undirected;1
der_emigrant;ein_vorstaedter_3-1a;Undirected;1
schneidermeister;viele_aus_dem_volk_3-1;Undirected;1
dritter_offizier;ein_anderer_offizier;Undirected;1
advokat_duchesne;herzog_von_orleans;Undirected;1
eine_alte_putzhaendlerin;herr_von_villeneuve;Undirected;1
nebenstehende_kameraden;zweiter_adjutant_4-6a;Undirected;1
die_hochlaendischen_regimenter;herzog_von_wellington;Undirected;1
ein_ankommender;ein_nebenstehender;Undirected;1
andere_adjutanten_5-5c;ein_anderer_offizier_der_gardegrenadiere_zu_pferde;Undirected;1
viele_vorstaedter_a;vorstaedter_von_st_antoine;Undirected;1
ausrufer_einer_menagerie;das_volk_1-1;Undirected;1
nebenstehende_kameraden;zweiter_adjutant_4-6b;Undirected;1
einige;goettin_der_vernunft;Undirected;1
das_volk_1-1;savoyardenknabe;Undirected;1
adjutanten_4-6a;drouot;Undirected;1
ein_adjutant_4-6a;ein_in_der_ferne_in_die_schlachtlinie_rueckendes_regiment;Undirected;1
chassecoeur;eine_linieninfanteriepatrouille;Undirected;1
leute_verschiedenen_standes;noch_andere_b;Undirected;1
ein_heransprengender_adjutant_5-5;zweiter_adjutant_5-5;Undirected;1
cambronne;erster_offizier;Undirected;1
adjutanten_4-6a;nebenstehende_kameraden;Undirected;1
ein_anderer_aus_der_masse;leute_verschiedenen_standes;Undirected;1
einer_aus_dem_gefolge_des_herzogs;vitry;Undirected;1
einige;weiber;Undirected;1
viele_vorstaedter_b;vorstaedter_von_st_antoine;Undirected;1
ein_aeltliches_frauenzimmer;vitry;Undirected;1
ein_aeltliches_frauenzimmer;mehrere_stimmen_3-1a;Undirected;1
der_emigrant;leute_verschiedenen_standes;Undirected;1
gensdarmes_1-1;herzog_von_berry;Undirected;1
d_ambray;oberzeremonienmeister;Undirected;2
die_hochlaendischen_regimenter;zweiter_aufwaerter;Undirected;1
ein_kraemer;vorstaedter_und_anderes_volk;Undirected;1
adjutanten_4-6b;erster_adjutant_4-6b;Undirected;1
herzog_von_angouleme;oberdirektor_des_telegraphen;Undirected;1
ein_adjutant_5-5a;ein_adjutant_5-5d;Undirected;1
alle_3-1;savoyardenknabe;Undirected;1
ein_kraemer;einige;Undirected;1
cambronne;ein_heransprengender_adjutant_5-5;Undirected;1
schwarzer_becker;volk_5-1;Undirected;1
advokat_duchesne;ein_vorstaedter_3-1c;Undirected;1
andere_umstehende;viele_aus_dem_volk_3-1;Undirected;1
alle_3-1;weiber;Undirected;1
advokat_duchesne;ein_polizeibeamter;Undirected;1
ein_adjutant_4-6b;ein_kapitaen_der_voltigeurs;Undirected;1
die_franzosen;franzoesische_adjutanten;Undirected;1
ein_englischer_dragoneroffizier;herzog_von_wellington;Undirected;1
ein_ankommender;ein_kraemer;Undirected;1
mehrere_stimmen_3-1b;vitry;Undirected;1
bluecher;zweiter_jaeger;Undirected;1
andere_umstehende;volk_im_hintergrunde;Undirected;1
der_adjutant_5-3;ein_englischer_obrist;Undirected;1
ein_adjutant_4-6a;ein_offizier_4-6a;Undirected;1
ein_ankommender;weiber;Undirected;1
bluecher;ein_ziethenscher_husar;Undirected;1
ein_vorstaedter_3-1b;vitry;Undirected;1
ein_ankommender;wieder_andere;Undirected;1
advokat_duchesne;chassecoeur;Undirected;3
ein_buerger_3-1a;frau_des_schneidermeisters;Undirected;1
dritter_offizier;nebenstehende_kameraden;Undirected;1
alter_gardegrenadier;zweiter_buerger_3-2;Undirected;1
die_kuerassiere;lord_somerset;Undirected;1
ein_nebenstehender;weiber;Undirected;1
ein_kraemer;leute_verschiedenen_standes;Undirected;1
ein_vorstaedter_3-1a;eine_dame_der_halle_3-1b;Undirected;1
ein_ankommender;goettin_der_vernunft;Undirected;1
ein_anderer_aus_der_masse;vorstaedter_von_st_antoine;Undirected;1
adjutanten_4-6b;napoleon;Undirected;1
marquis_von_hauterive;vitry;Undirected;1
ein_buerger_3-1b;leute_verschiedenen_standes;Undirected;1
herr_von_villeneuve;poebel;Undirected;1
ein_adjutant_5-5d;ein_offizier_der_gardegrenadiere_zu_pferde;Undirected;1
adjutanten_5-5;ein_anderer_offizier_der_gardegrenadiere_zu_pferde;Undirected;1
ein_vorstaedter_3-1c;wieder_andere;Undirected;1
ein_kraemer;ein_vorstaedter_3-1c;Undirected;1
anderes_volk;ein_vorstaedter_3-1b;Undirected;1
ein_offizier_4-6a;erster_adjutant_4-6b;Undirected;1
bertrand;napoleon;Undirected;6
ein_alter_marquis;erster_buerger_1-2;Undirected;1
der_heransprengende_adjutant;ein_offizier_4-6a;Undirected;1
ein_kuerassier;ein_offizier_des_generalstabes;Undirected;1
goettin_der_vernunft;viele_vorstaedter_b;Undirected;1
die_stuhlvermieterin;vitry;Undirected;1
ein_anderer_adjutant_5-5;ein_ankommender_adjutant_5-5;Undirected;1
buelow;eine_masse_franzoesischer_reiter;Undirected;1
herzogin_von_angouleme;marschall_ney;Undirected;1
ein_nebenstehender;goettin_der_vernunft;Undirected;1
adjutanten_5-4;lord_somerset;Undirected;1
adjutanten_4-6a;zweiter_adjutant_4-6b;Undirected;1
ein_anderer_aus_der_masse;vitry;Undirected;1
andere_adjutanten_5-5a;ein_adjutant_5-5b;Undirected;1
die_franzosen;hauptmann_der_hannoverischen_scharfschuetzen;Undirected;1
die_offiziere_der_garde;sergeant_4-6;Undirected;1
chassecoeur;einer_aus_dem_gefolge_des_herzogs;Undirected;1
mehrere_stimmen_3-1a;viele_vorstaedter_a;Undirected;1
noch_andere_a;vorstaedter_von_st_antoine;Undirected;1
alle_3-1;mehrere_stimmen_3-1b;Undirected;1
andere_adjutanten_5-5b;ein_offizier_der_gardegrenadiere_zu_pferde;Undirected;1
die_granitkolonne;ein_englischer_dragoneroffizier;Undirected;1
die_kuerassiere;versprengte_englische_dragoner;Undirected;1
dritter_adjutant_5-5;ein_adjutant_5-5c;Undirected;1
einer_aus_der_masse;maenner;Undirected;1
ein_buerger_3-1a;noch_andere_a;Undirected;1
ein_buerger_3-1a;volk_im_hintergrunde;Undirected;1
ein_ankommender;noch_andere_b;Undirected;1
chassecoeur;ein_buerger_3-1a;Undirected;1
bourmont;erster_jaeger;Undirected;1
ein_fluegeladjutant;ein_offizier_4-6b;Undirected;1
carnot;erster_buerger_2-5;Undirected;1
ein_vorstaedter_3-1c;viele_vorstaedter_b;Undirected;1
carnot;eine_ordonnanz_c;Undirected;1
ein_alter_offizier_in_ziviltracht;savoyardenknabe;Undirected;1
ein_franzoesischer_hauptmann;ein_franzoesischer_soldat;Undirected;1
die_garde_5-5;ein_ankommender_adjutant_5-5;Undirected;1
bertrand;ein_kammerherr;Undirected;1
ein_ziethenscher_husar;zweiter_berliner_freiwilliger;Undirected;1
alle_3-1;leute_verschiedenen_standes;Undirected;1
ein_buerger_3-1b;eine_dame_der_halle_3-1a;Undirected;1
eine_dame_der_halle_3-1b;viele_vorstaedter_a;Undirected;1
chassecoeur;ein_offizier_4-6b;Undirected;1
ein_buerger_3-1b;frau_des_kraemers;Undirected;1
eine_dame_der_halle_3-1a;weiber;Undirected;1
bluecher;englische_und_preussische_reiterei;Undirected;1
alle_3-1;volk_im_mittelgrunde;Undirected;1
drouot;garde_und_heer;Undirected;1
noch_andere_b;vitry;Undirected;1
chorus_der_altadligen_emigranten_damen_und_herren;ein_alter_marquis;Undirected;1
dritter_offizier;ein_adjutant_4-6a;Undirected;1
cambronne;die_garde_5-5;Undirected;1
ein_alter_offizier_in_ziviltracht;einer_aus_dem_gefolge_des_herzogs;Undirected;1
viele_vorstaedter_b;volk_im_vordergrunde;Undirected;1
erster_offizier;labedoyere;Undirected;1
ein_anderer_offizier;zweiter_adjutant_4-6a;Undirected;1
lord_somerset;milhaud;Undirected;1
drouot;ein_anderer_offizier;Undirected;1
ein_vorstaedter_3-2;viele_des_volkes;Undirected;1
donnerndes_geschrei_der_truppen_und_des_volkes;savoyardenknabe;Undirected;1
die_kuerassiere;ein_englischer_offizier_5-4;Undirected;1
offizier_3-3c;offizier_3-3d;Undirected;1
ein_kleiner_ofenheizer;zweiter_buerger_1-2;Undirected;1
viele_aus_dem_volk_3-1;weiber;Undirected;1
schildwache;zweiter_buerger_3-2;Undirected;1
ein_kraemer;vorstaedter_von_st_antoine;Undirected;1
advokat_duchesne;anderes_volk;Undirected;1
ein_alter_hannoverischer_scharfschuetz;ein_englischer_liniensoldat;Undirected;1
ein_ankommender;volk_3-1;Undirected;1
ein_kraemer;volk_im_mittelgrunde;Undirected;1
ein_adjutant_4-6b;vitry;Undirected;1
hortense;offizier_der_polnischen_lanzenreiter;Undirected;1
die_amme;mehrere_stimmen_1-2;Undirected;1
chassecoeur;erster_buerger_2-5;Undirected;1
viele_aus_dem_volk_3-1;volk_3-1;Undirected;1
ein_adjutant_4-6b;ein_fluegeladjutant;Undirected;1
frau_des_schneidermeisters;maenner;Undirected;1
bertrand;chassecoeur;Undirected;1
andere_umstehende;mehrere_stimmen_3-1a;Undirected;1
ein_kapitaen_der_voltigeurs;wieder_ein_gardist;Undirected;1
carnot;fouche;Undirected;2
alle_offiziere_der_suite;ein_offizier_der_suite;Undirected;1
vitry;volk_im_mittelgrunde;Undirected;1
chassecoeur;der_nebenstehende;Undirected;1
frau_des_schneidermeisters;leute_verschiedenen_standes;Undirected;1
d_ambray;oberdirektor_des_telegraphen;Undirected;1
ein_adjutant_4-6a;napoleon;Undirected;1
marschall_ney;oberdirektor_des_telegraphen;Undirected;1
bertrand;vitry;Undirected;1
eine_masse_franzoesischer_reiter;lobau;Undirected;1
ein_offizier_des_generalstabes;mehrere_kuerassiere;Undirected;1
eine_masse_franzoesischer_reiter;eine_masse_franzoesischer_reittender_artillerie;Undirected;1
englischer_artillerieobrist;herzog_von_braunschweig;Undirected;1
die_stuhlvermieterin;poebel;Undirected;1
eine_alte_putzhaendlerin;viele_stimmen_1-1b;Undirected;1
dritter_adjutant_5-5;ein_heransprengender_adjutant_5-5;Undirected;1
der_heransprengende_adjutant;die_garde_4-6;Undirected;1
ein_kleiner_ofenheizer;mehrere;Undirected;1
ein_alter_offizier_in_ziviltracht;herzog_von_berry;Undirected;1
drouot;ein_fussgardist;Undirected;1
ein_offizier_4-6b;wieder_ein_gardist;Undirected;1
ein_anderer_offizier_der_gardegrenadiere_zu_pferde;zweiter_adjutant_5-5;Undirected;1
major;zweiter_jaeger;Undirected;1
unteroffizier;zweiter_jaeger;Undirected;1
der_nebenstehende;weiber;Undirected;1
die_hochlaendischen_regimenter;erster_aufwaerter;Undirected;1
donnerndes_geschrei_der_truppen_und_des_volkes;jouve;Undirected;1
zweiter_adjutant_4-6a;zweiter_adjutant_4-6b;Undirected;1
advokat_duchesne;volk_3-1;Undirected;1
ein_adjutant_5-5a;paechter_lacoste;Undirected;1
ein_vorstaedter_3-2;hortense;Undirected;1
andere_umstehende;leute_verschiedenen_standes;Undirected;1
gensdarmes_1-1;viele_stimmen_1-1a;Undirected;1
gneisenau;zweiter_berliner_freiwilliger;Undirected;1
einer_aus_der_masse;vorstaedter_von_st_antoine;Undirected;1
ausrufer_einer_menagerie;ein_alter_offizier_in_ziviltracht;Undirected;1
cambronne;ein_adjutant_5-5a;Undirected;1
ein_offizier_4-6b;erster_adjutant_4-6a;Undirected;1
ein_buerger_3-1a;savoyardenknabe;Undirected;1
einer_aus_der_masse;leute_verschiedenen_standes;Undirected;1
ein_vorstaedter_3-1b;wieder_andere;Undirected;1
ein_ankommender_adjutant_5-5;napoleon;Undirected;1
ein_anderer_offizier;ein_in_der_ferne_in_die_schlachtlinie_rueckendes_regiment;Undirected;1
ein_nebenstehender;mehrere_stimmen_3-1b;Undirected;1
ein_adjutant_5-5d;paechter_lacoste;Undirected;1
cambronne;ein_adjutant_5-5c;Undirected;1
fouche;offizier_3-3b;Undirected;1
cambronne;paechter_lacoste;Undirected;1
ein_adjutant_5-5a;ein_ankommender_adjutant_5-5;Undirected;1
ein_englischer_liniensoldat;james;Undirected;1
ein_buerger_3-1a;mehrere_stimmen_3-1a;Undirected;1
ein_vorstaedter_3-1a;viele_vorstaedter_b;Undirected;1
ein_kraemer;frau_des_kraemers;Undirected;1
ein_anderer_aus_der_masse;einer_aus_der_masse;Undirected;1
andere_umstehende;volk_im_vordergrunde;Undirected;1
ein_alter_marquis;schweizergardist;Undirected;1
cambronne;die_garde_4-6;Undirected;1
chorus_der_altadligen_emigranten_damen_und_herren;zweiter_buerger_1-2;Undirected;1
der_emigrant;volk_im_hintergrunde;Undirected;1
alle_3-1;viele_vorstaedter_b;Undirected;1
andere_adjutanten_5-5b;ein_offizier_der_suite;Undirected;1
der_nebenstehende;volk_im_mittelgrunde;Undirected;1
bertrand;nebenstehende_kameraden;Undirected;1
bertrand;die_garde_5-5;Undirected;1
die_garde_4-6;drouot;Undirected;1
chassecoeur;viele_aus_dem_volk_1-1;Undirected;1
erster_jaeger;zweiter_jaeger;Undirected;1
volk_im_mittelgrunde;vorstaedter_von_st_antoine;Undirected;1
dritter_offizier;drouot;Undirected;1
ein_offizier_4-6b;nebenstehende_kameraden;Undirected;1
der_emigrant;jouve;Undirected;1
ein_vorstaedter_3-1a;goettin_der_vernunft;Undirected;1
dritter_offizier;vitry;Undirected;1
der_emigrant;eine_dame_der_halle_3-1b;Undirected;1
mehrere_stimmen_3-1b;schneidermeister;Undirected;1
buelow;der_trainknecht_einer_kanone;Undirected;1
napoleon;sergeant_4-6;Undirected;1
ein_hauptmann_der_gensdarmes;ein_kraemer;Undirected;1
adjutanten_4-6a;ein_offizier_4-6b;Undirected;1
chorus_der_altadligen_emigranten_damen_und_herren;erster_buerger_1-2;Undirected;1
die_hochlaendischen_regimenter;schwarzer_becker;Undirected;1
ein_heransprengender_adjutant_5-5;paechter_lacoste;Undirected;1
andere_adjutanten_5-5a;ein_adjutant_5-5a;Undirected;1
ein_vorstaedter_3-1b;viele_aus_dem_volk_3-1;Undirected;1
ein_polizeibeamter;einer_aus_dem_gefolge_des_herzogs;Undirected;1
ausrufer_bei_einem_guckkasten;viele_aus_dem_volk_1-1;Undirected;1
offizier_der_gardegrenadiere_zu_fuss;volk_3-2;Undirected;1
alle_3-1;noch_andere_b;Undirected;1
ein_buerger_3-1a;ein_vorstaedter_3-1a;Undirected;1
einige;mehrere_stimmen_3-1b;Undirected;1
bertrand;ein_offizier_4-6a;Undirected;1
der_emigrant;maenner;Undirected;1
chassecoeur;ein_buerger_3-1b;Undirected;1
ein_anderer_aus_der_masse;weiber;Undirected;1
anderes_volk;eine_dame_der_halle_3-1b;Undirected;1
ausrufer_einer_bildergalerie;die_stuhlvermieterin;Undirected;1
die_garde_5-5;dritter_adjutant_5-5;Undirected;1
mehrere_stimmen_3-1a;viele_vorstaedter_b;Undirected;1
leute_verschiedenen_standes;mehrere_stimmen_3-1b;Undirected;1
viele_des_volkes;zweiter_buerger_3-2;Undirected;1
jouve;zweiter_buerger_3-2;Undirected;1
herzog_von_braunschweig;herzogin_von_chimay;Undirected;1
dritter_adjutant_5-5;ein_offizier_der_suite;Undirected;1
ein_kleiner_ofenheizer;madame_de_serre;Undirected;1
ein_aeltliches_frauenzimmer;vorstaedter_und_anderes_volk;Undirected;1
eine_masse_franzoesischer_reiter;ziethen;Undirected;1
chorus_der_altadligen_emigranten_damen_und_herren;manche_der_anwesenden;Undirected;1
milhaud;versprengte_englische_dragoner;Undirected;1
napoleon;offizier_3-3c;Undirected;1
ein_alter_offizier_in_ziviltracht;ein_polizeibeamter;Undirected;1
vorstaedter_und_anderes_volk;wieder_andere;Undirected;1
viele_aus_dem_volk_1-1;viele_stimmen_1-1a;Undirected;1
ein_offizier_des_generalstabes;einer_der_kuerassiere;Undirected;1
ein_kraemer;viele_vorstaedter_b;Undirected;1
jouve;vorstaedter_und_anderes_volk;Undirected;1
frau_des_kraemers;noch_andere_a;Undirected;1
der_heransprengende_adjutant;labedoyere;Undirected;1
dritter_adjutant_5-5;ein_offizier_der_gardegrenadiere_zu_pferde;Undirected;1
ein_englischer_liniensoldat;englischer_general;Undirected;1
englische_und_preussische_reiterei;gneisenau;Undirected;1
der_nebenstehende;schneidermeister;Undirected;1
die_garde_5-5;ein_adjutant_5-5c;Undirected;1
eine_dame_der_halle_3-1b;vorstaedter_von_st_antoine;Undirected;1
ein_fussgardist;ein_offizier_4-6a;Undirected;1
andere_umstehende;der_emigrant;Undirected;1
ausrufer_einer_bildergalerie;vitry;Undirected;1
jouve;offizier_der_gardegrenadiere_zu_fuss;Undirected;1
bluecher;bourmont;Undirected;1
eine_andere_ordonnanz;offizier_3-3a;Undirected;1
andere_umstehende;einige;Undirected;1
ein_vorstaedter_3-1c;volk_im_hintergrunde;Undirected;1
ein_aeltliches_frauenzimmer;maenner;Undirected;1
ein_buerger_3-1a;viele_aus_dem_volk_3-1;Undirected;1
einige;savoyardenknabe;Undirected;1
ein_anderer_aus_der_masse;ein_vorstaedter_3-1a;Undirected;1
advokat_duchesne;ein_nebenstehender;Undirected;1
ein_alter_marquis;manche_der_anwesenden;Undirected;1
chassecoeur;einer_aus_der_masse;Undirected;1
ein_vorstaedter_3-1c;volk_im_mittelgrunde;Undirected;1
englischer_general;fritz;Undirected;1
drouot;ein_adjutant_4-6b;Undirected;1
andere_umstehende;viele_vorstaedter_b;Undirected;1
erster_buerger_1-2;mehrere_stimmen_1-2;Undirected;1
adjutanten_5-5;paechter_lacoste;Undirected;1
bluecher;gneisenau;Undirected;3
ein_hauptmann_der_schweizergarde;zweiter_buerger_1-2;Undirected;1
ein_hauptmann_der_schweizergarde;koenig_ludwig;Undirected;1
eine_ordonnanz_b;eine_ordonnanz_c;Undirected;1
ein_vorstaedter_3-1c;jouve;Undirected;1
offizier_3-3a;offizier_3-3d;Undirected;1
erster_adjutant_4-6a;zweiter_adjutant_4-6b;Undirected;1
savoyardenknabe;volk_im_vordergrunde;Undirected;1
die_kuerassiere;englischer_fahnentraeger;Undirected;1
ein_nebenstehender;volk_im_mittelgrunde;Undirected;1
chassecoeur;einige;Undirected;1
einer_aus_dem_gefolge_des_herzogs;viele_stimmen_1-1b;Undirected;1
bertrand;einer_der_gardehoboisten;Undirected;1
andere_umstehende;wieder_andere;Undirected;1
ein_adjutant_4-6b;erster_adjutant_4-6a;Undirected;1
poebel;viele_stimmen_1-1b;Undirected;1
jouve;viele_aus_dem_volk_3-1;Undirected;1
chassecoeur;labedoyere;Undirected;1
andere_adjutanten_5-5c;einer_der_gardehoboisten;Undirected;1
maenner;vitry;Undirected;1
adjutanten_5-4;mehrere_kuerassiere;Undirected;1
erster_adjutant_4-6b;zweiter_adjutant_4-6b;Undirected;1
ein_anderer_offizier_der_gardegrenadiere_zu_pferde;gardemusik;Undirected;1
herzog_von_wellington;herzogin_von_chimay;Undirected;1
anderes_volk;noch_andere_b;Undirected;1
ein_kapitaen_der_voltigeurs;zweiter_offizier;Undirected;1
der_emigrant;ein_ankommender;Undirected;1
drouot;ein_adjutant_4-6a;Undirected;1
eine_dame_der_halle_3-1a;eine_dame_der_halle_3-1b;Undirected;1
ein_hauptmann_der_gensdarmes;volk_im_hintergrunde;Undirected;1
ein_anderer_franzoesischer_hauptmann;ein_franzoesischer_hauptmann;Undirected;1
andere;ein_aeltliches_frauenzimmer;Undirected;1
chassecoeur;die_offiziere_der_garde;Undirected;1
ausrufer_bei_einem_guckkasten;ein_polizeibeamter;Undirected;1
advokat_duchesne;schneidermeister;Undirected;1
schneidermeister;viele_vorstaedter_a;Undirected;1
ein_adjutant_4-6a;ein_offizier_4-6b;Undirected;1
herzogin_von_chimay;volk_5-1;Undirected;1
goettin_der_vernunft;viele_vorstaedter_a;Undirected;1
der_heransprengende_adjutant;zweiter_adjutant_4-6a;Undirected;1
bertrand;zweiter_adjutant_4-6b;Undirected;1
adjutanten_5-5;napoleon;Undirected;1
eine_linieninfanteriepatrouille;zweiter_buerger_2-5;Undirected;1
ein_anderer_offizier_der_gardegrenadiere_zu_pferde;ein_offizier_der_suite;Undirected;1
volk_im_hintergrunde;wieder_andere;Undirected;1
andere;vorstaedter_und_anderes_volk;Undirected;1
ein_offizier_4-6a;vitry;Undirected;1
alle_offiziere_der_suite;ein_adjutant_5-5b;Undirected;1
ein_franzoesischer_soldat;hauptmann_der_hannoverischen_scharfschuetzen;Undirected;1
ein_polizeibeamter;marquis_von_hauterive;Undirected;1
die_nichte;eine_dame_der_halle_2-1;Undirected;1
viele_vorstaedter_a;weiber;Undirected;1
adjutanten_4-6a;ein_in_der_ferne_in_die_schlachtlinie_rueckendes_regiment;Undirected;1
bertrand;herzog_von_wellington;Undirected;1
ein_nebenstehender;volk_im_hintergrunde;Undirected;1
der_heransprengende_adjutant;vitry;Undirected;1
bertrand;paechter_lacoste;Undirected;1
bertrand;englische_und_preussische_reiterei;Undirected;1
anderes_volk;leute_verschiedenen_standes;Undirected;1
ein_franzoesischer_hauptmann;franzoesische_adjutanten;Undirected;1
hauptmann_der_hannoverischen_scharfschuetzen;sergeant_der_englischen_jaeger;Undirected;1
chassecoeur;eine_dame_der_halle_3-1a;Undirected;1
chorus_der_altadligen_emigranten_damen_und_herren;schweizergardist;Undirected;1
ausrufer_einer_menagerie;vitry;Undirected;1
englischer_artillerieobrist;zweiter_aufwaerter;Undirected;1
mehrere_stimmen_3-1a;mehrere_stimmen_3-1b;Undirected;1
ein_adjutant_4-6b;ein_fussgardist;Undirected;1
einer_aus_dem_gefolge_des_herzogs;geschrei;Undirected;1
herzog_von_berry;oberdirektor_des_telegraphen;Undirected;1
mehrere;mehrere_stimmen_1-2;Undirected;1
adjutanten_4-6b;zweiter_adjutant_4-6b;Undirected;1
ein_adjutant_5-5c;ein_anderer_offizier_der_gardegrenadiere_zu_pferde;Undirected;1
andere_adjutanten_5-5b;napoleon;Undirected;1
carnot;napoleon;Undirected;1
leute_verschiedenen_standes;vorstaedter_von_st_antoine;Undirected;1
eine_masse_franzoesischer_infanterie;napoleon;Undirected;1
ein_alter_hannoverischer_scharfschuetz;englischer_general;Undirected;1
ein_offizier_der_suite;viele_adjutanten_5-5;Undirected;1
ein_offizier_der_gardegrenadiere_zu_pferde;einer_der_gardehoboisten;Undirected;1
maenner;wieder_andere;Undirected;1
ausrufer_bei_einem_guckkasten;poebel;Undirected;1
ein_buerger_3-1a;ein_nebenstehender;Undirected;1
graf_blacas_d_aulps;oberzeremonienmeister;Undirected;2
ein_kraemer;volk_3-1;Undirected;1
die_damen_der_halle;eine_dame_der_halle_2-1;Undirected;1
ein_adjutant_4-6b;ein_anderer_offizier;Undirected;1
advokat_duchesne;die_stuhlvermieterin;Undirected;1
ein_nebenstehender;maenner;Undirected;1
leute_verschiedenen_standes;volk_3-1;Undirected;1
die_schreibenden;offizier_3-3c;Undirected;1
ein_vorstaedter_3-1c;vorstaedter_und_anderes_volk;Undirected;1
garde_und_heer;zweiter_adjutant_4-6a;Undirected;1
mehrere_stimmen_3-1a;volk_im_mittelgrunde;Undirected;1
ein_offizier_der_suite;paechter_lacoste;Undirected;1
frau_des_kraemers;frau_des_schneidermeisters;Undirected;1
ein_nebenstehender;einer_aus_der_masse;Undirected;1
dritter_jaeger;erster_jaeger;Undirected;1
ein_nebenstehender;eine_dame_der_halle_3-1a;Undirected;1
ein_ankommender;volk_im_mittelgrunde;Undirected;1
ein_polizeibeamter;geschrei;Undirected;1
advokat_duchesne;frau_des_kraemers;Undirected;1
erster_aufwaerter;herzogin_von_chimay;Undirected;1
eine_dame_der_halle_2-1;pierre;Undirected;1
ein_adjutant_4-6b;zweiter_adjutant_4-6a;Undirected;1
bluecher;fuenfter_jaeger;Undirected;1
die_franzosen;james;Undirected;1
mehrere_stimmen_3-1a;volk_im_vordergrunde;Undirected;1
leute_verschiedenen_standes;volk_im_hintergrunde;Undirected;1
die_garde_4-6;ein_adjutant_4-6b;Undirected;1
koenig_ludwig;zweiter_buerger_1-2;Undirected;1
vitry;zweiter_adjutant_4-6a;Undirected;1
adeline;volk_5-1;Undirected;1
chassecoeur;geschrei;Undirected;1
andere;ein_vorstaedter_3-1b;Undirected;1
adjutanten_4-6a;erster_adjutant_4-6b;Undirected;1
erster_buerger_3-2;offizier_der_polnischen_lanzenreiter;Undirected;1
der_heransprengende_adjutant;ein_anderer_offizier;Undirected;1
hortense;jouve;Undirected;1
ein_vorstaedter_3-1c;schneidermeister;Undirected;1
viele_vorstaedter_b;volk_im_hintergrunde;Undirected;1
volk_im_hintergrunde;vorstaedter_und_anderes_volk;Undirected;1
adjutanten_5-5;ein_offizier_der_suite;Undirected;1
englische_und_preussische_reiterei;herzog_von_wellington;Undirected;1
geschrei;herzog_von_berry;Undirected;1
ein_adjutant_4-6a;zweiter_adjutant_4-6b;Undirected;1
adjutanten_5-5;ein_anderer_adjutant_5-5;Undirected;1
ein_alter_marquis;mehrere_stimmen_1-2;Undirected;1
adjutanten_4-6a;cambronne;Undirected;1
frau_des_schneidermeisters;viele_vorstaedter_b;Undirected;1
ein_kammerherr;offizier_3-3b;Undirected;1
ein_adjutant_5-5c;milhaud;Undirected;1
andere_umstehende;goettin_der_vernunft;Undirected;1
andere_adjutanten_5-5b;dritter_adjutant_5-5;Undirected;1
erster_adjutant_4-6b;vitry;Undirected;1
die_schreibenden;offizier_3-3d;Undirected;1
napoleon;ziethen;Undirected;1
ein_vorstaedter_3-2;erster_buerger_3-2;Undirected;1
die_offiziere_der_garde;nebenstehende_kameraden;Undirected;1
alle_3-1;ein_nebenstehender;Undirected;1
alle_3-1;der_nebenstehende;Undirected;1
die_amme;schweizergardist;Undirected;1
ein_offizier_4-6a;labedoyere;Undirected;1
advokat_duchesne;maenner;Undirected;1
ein_buerger_3-1a;viele_vorstaedter_b;Undirected;1
erster_offizier;zweiter_offizier;Undirected;1
chassecoeur;volk_3-1;Undirected;1
ein_englischer_dragoneroffizier;napoleon;Undirected;1
adjutanten_5-5;ein_offizier_der_gardegrenadiere_zu_pferde;Undirected;1
ein_adjutant_5-5a;napoleon;Undirected;1
einer_der_kuerassiere;englischer_fahnentraeger;Undirected;1
ein_alter_hannoverischer_scharfschuetz;ein_franzoesischer_hauptmann;Undirected;1
ein_hauptmann_der_gensdarmes;volk_im_mittelgrunde;Undirected;1
hortense;volk_3-2;Undirected;1
die_garde_4-6;erster_offizier;Undirected;1
drouot;erster_adjutant_4-6b;Undirected;1
ein_offizier_der_suite;napoleon;Undirected;1
ein_ziethenscher_husar;feldwebel;Undirected;1
ein_hauptmann_der_gensdarmes;savoyardenknabe;Undirected;1
mehrere_stimmen_3-1b;vorstaedter_und_anderes_volk;Undirected;1
ein_anderer_franzoesischer_hauptmann;ein_englischer_liniensoldat;Undirected;1
chassecoeur;viele_aus_dem_volk_3-1;Undirected;1
chassecoeur;ein_kraemer;Undirected;1
einige;leute_verschiedenen_standes;Undirected;1
andere_adjutanten_5-5a;napoleon;Undirected;1
die_garde_4-6;garde_und_heer;Undirected;1
die_offiziere_der_garde;dritter_offizier;Undirected;1
